model_type,n_layers,units,dropout,recurrent_dropout,activation,kernel_regularizer,bidirectional,optimizer,lr,batch_size,epochs,window_size,patience,fold,rmse,mae
gru,1,16,0.1,0.2,tanh,0.0,True,rmsprop,0.001,32,100,8,5,5,8.652097730947583,5.975394178698612
lstm,1,32,0.1,0.0,relu,0.0,False,adam,0.0001,32,100,4,20,1,20.226700391972766,20.22363306928362
lstm,1,32,0.1,0.0,relu,0.0,False,adam,0.0001,32,100,4,20,2,19.99360368652101,19.971775837271554
lstm,1,32,0.1,0.0,relu,0.0,False,adam,0.0001,32,100,4,20,3,12.70883158843031,11.65029145753043
lstm,1,32,0.1,0.0,relu,0.0,False,adam,0.0001,32,100,4,20,4,18.41184712225846,18.401892000906805
lstm,1,32,0.1,0.0,relu,0.0,False,adam,0.0001,32,100,4,20,5,19.261712103578315,17.953796780395503
gru,2,32,0.1,0.0,tanh,0.0001,True,sgd,0.0005,16,200,4,10,1,8.674269509468875,8.667700070626397
gru,2,32,0.1,0.0,tanh,0.0001,True,sgd,0.0005,16,200,4,10,2,5.8049785347388765,5.276658823476518
gru,2,32,0.1,0.0,tanh,0.0001,True,sgd,0.0005,16,200,4,10,3,3.391241754147427,2.766734766387939
gru,2,32,0.1,0.0,tanh,0.0001,True,sgd,0.0005,16,200,4,10,4,2.152922271851835,2.012059010396685
gru,2,32,0.1,0.0,tanh,0.0001,True,sgd,0.0005,16,200,4,10,5,8.47225426483987,4.432539048772198
lstm,2,64,0.0,0.2,tanh,0.0,False,adam,0.0001,64,200,12,10,1,2.433118317008236,2.114618020510673
lstm,2,64,0.0,0.2,tanh,0.0,False,adam,0.0001,64,200,12,10,2,5.050492694530378,4.487198740786314
lstm,2,64,0.0,0.2,tanh,0.0,False,adam,0.0001,64,200,12,10,3,1.712973559125886,1.425707613110853
lstm,2,64,0.0,0.2,tanh,0.0,False,adam,0.0001,64,200,12,10,4,4.138807086858546,3.7442415331323935
lstm,2,64,0.0,0.2,tanh,0.0,False,adam,0.0001,64,200,12,10,5,10.358545047177683,8.07974165798823
lstm,2,32,0.3,0.1,tanh,0.0001,False,sgd,0.0001,16,50,12,20,1,21.483534944103965,21.45813823827108
lstm,2,32,0.3,0.1,tanh,0.0001,False,sgd,0.0001,16,50,12,20,2,22.92454618318529,22.89131788253784
lstm,2,32,0.3,0.1,tanh,0.0001,False,sgd,0.0001,16,50,12,20,3,19.72189958228929,19.710342359924315
lstm,2,32,0.3,0.1,tanh,0.0001,False,sgd,0.0001,16,50,12,20,4,20.659755901769667,20.65223712717692
lstm,2,32,0.3,0.1,tanh,0.0001,False,sgd,0.0001,16,50,12,20,5,22.86751210683008,20.94683730723064
rnn,1,64,0.3,0.2,relu,0.001,False,rmsprop,0.0001,64,200,4,10,1,6.324347070872695,6.062785081836156
rnn,1,64,0.3,0.2,relu,0.001,False,rmsprop,0.0001,64,200,4,10,2,7.121409466060462,5.834917660706383
rnn,1,64,0.3,0.2,relu,0.001,False,rmsprop,0.0001,64,200,4,10,3,5.932328425124329,5.142131907953535
rnn,1,64,0.3,0.2,relu,0.001,False,rmsprop,0.0001,64,200,4,10,4,9.5029626454342,9.465954460035052
rnn,1,64,0.3,0.2,relu,0.001,False,rmsprop,0.0001,64,200,4,10,5,10.222336250379511,7.672214084322111
rnn,2,128,0.3,0.1,relu,0.0,True,rmsprop,0.0005,32,100,8,5,1,5.5151129518087405,5.049539016356833
rnn,2,128,0.3,0.1,relu,0.0,True,rmsprop,0.0005,32,100,8,5,2,5.526313169293541,4.032559038287859
rnn,2,128,0.3,0.1,relu,0.0,True,rmsprop,0.0005,32,100,8,5,3,3.594000306658613,3.0310287932175863
rnn,2,128,0.3,0.1,relu,0.0,True,rmsprop,0.0005,32,100,8,5,4,6.857347494045298,6.832490719956619
rnn,2,128,0.3,0.1,relu,0.0,True,rmsprop,0.0005,32,100,8,5,5,7.944186520987384,6.023284236629193
rnn,1,64,0.0,0.0,relu,0.0001,False,sgd,0.001,16,100,12,10,1,8.373578571118445,8.229897633393605
rnn,1,64,0.0,0.0,relu,0.0001,False,sgd,0.001,16,100,12,10,2,6.776547970363092,6.0718631837209065
rnn,1,64,0.0,0.0,relu,0.0001,False,sgd,0.001,16,100,12,10,3,13.306612326842364,12.132063212378815
rnn,1,64,0.0,0.0,relu,0.0001,False,sgd,0.001,16,100,12,10,4,4.603154343706106,4.565456221453349
rnn,1,64,0.0,0.0,relu,0.0001,False,sgd,0.001,16,100,12,10,5,11.256921619857833,8.417521724637348
rnn,2,16,0.1,0.1,tanh,0.0001,True,sgd,0.0005,16,200,8,20,1,2.7455669714451063,2.520268027177224
rnn,2,16,0.1,0.1,tanh,0.0001,True,sgd,0.0005,16,200,8,20,2,10.750206960117682,9.044552090175332
rnn,2,16,0.1,0.1,tanh,0.0001,True,sgd,0.0005,16,200,8,20,3,38.61812624352371,34.12962164940468
rnn,2,16,0.1,0.1,tanh,0.0001,True,sgd,0.0005,16,200,8,20,4,6.076969980993643,3.6943224359970825
rnn,2,16,0.1,0.1,tanh,0.0001,True,sgd,0.0005,16,200,8,20,5,16.54238365761797,9.92544403208219
rnn,2,128,0.3,0.1,relu,0.001,True,adam,0.0005,64,50,4,5,1,3.664671790935326,3.011199244892596
rnn,2,128,0.3,0.1,relu,0.001,True,adam,0.0005,64,50,4,5,2,9.76783688230421,9.278192022943497
rnn,2,128,0.3,0.1,relu,0.001,True,adam,0.0005,64,50,4,5,3,6.155770372950173,4.966676008643423
rnn,2,128,0.3,0.1,relu,0.001,True,adam,0.0005,64,50,4,5,4,5.02293879278234,4.991028669520787
rnn,2,128,0.3,0.1,relu,0.001,True,adam,0.0005,64,50,4,5,5,7.94405656085878,5.133325457457133
rnn,2,16,0.0,0.0,tanh,0.0,False,rmsprop,0.0005,16,200,8,20,1,1.490046370033836,1.159337801419312
rnn,2,16,0.0,0.0,tanh,0.0,False,rmsprop,0.0005,16,200,8,20,2,12.96217936784038,9.5818820127909
rnn,2,16,0.0,0.0,tanh,0.0,False,rmsprop,0.0005,16,200,8,20,3,45.51372320741119,34.56745058511587
rnn,2,16,0.0,0.0,tanh,0.0,False,rmsprop,0.0005,16,200,8,20,4,2.486627904260947,1.733225295147529
rnn,2,16,0.0,0.0,tanh,0.0,False,rmsprop,0.0005,16,200,8,20,5,11.80104012059954,6.324551345069592
rnn,1,32,0.0,0.0,relu,0.001,True,adam,0.001,64,200,4,5,1,1.8788796097871088,1.6090888022524967
rnn,1,32,0.0,0.0,relu,0.001,True,adam,0.001,64,200,4,5,2,6.569261231411554,6.146344312831333
rnn,1,32,0.0,0.0,relu,0.001,True,adam,0.001,64,200,4,5,3,9.169459659622532,7.298893528141295
rnn,1,32,0.0,0.0,relu,0.001,True,adam,0.001,64,200,4,5,4,4.048633510470891,3.770180995927539
rnn,1,32,0.0,0.0,relu,0.001,True,adam,0.001,64,200,4,5,5,8.179908584238984,5.659861089218088
rnn,2,64,0.3,0.2,tanh,0.0001,True,sgd,0.0001,64,200,8,5,1,0.8562898226045951,0.6946521429155885
rnn,2,64,0.3,0.2,tanh,0.0001,True,sgd,0.0001,64,200,8,5,2,25.198776388603186,21.936694174722525
rnn,2,64,0.3,0.2,tanh,0.0001,True,sgd,0.0001,64,200,8,5,3,25.6240439085036,20.34811538611192
rnn,2,64,0.3,0.2,tanh,0.0001,True,sgd,0.0001,64,200,8,5,4,9.323025507133057,5.44919018896543
rnn,2,64,0.3,0.2,tanh,0.0001,True,sgd,0.0001,64,200,8,5,5,12.682996077051966,8.159252627592819
rnn,2,128,0.1,0.2,relu,0.001,True,adam,0.0001,64,200,12,10,1,6.495367781029459,6.19932602930069
rnn,2,128,0.1,0.2,relu,0.001,True,adam,0.0001,64,200,12,10,2,5.927248347315569,5.275000039835772
rnn,2,128,0.1,0.2,relu,0.001,True,adam,0.0001,64,200,12,10,3,3.587143286638037,2.8559074532747264
rnn,2,128,0.1,0.2,relu,0.001,True,adam,0.0001,64,200,12,10,4,5.699650067940353,4.3876035105745
rnn,2,128,0.1,0.2,relu,0.001,True,adam,0.0001,64,200,12,10,5,9.10204594196029,7.336382686630884
rnn,2,128,0.2,0.2,relu,0.0,False,adam,0.0001,16,100,4,10,1,4.408934577524846,3.874955968403816
rnn,2,128,0.2,0.2,relu,0.0,False,adam,0.0001,16,100,4,10,2,12.348374584897538,11.2862657906941
rnn,2,128,0.2,0.2,relu,0.0,False,adam,0.0001,16,100,4,10,3,5.110245651869262,4.499689003723009
rnn,2,128,0.2,0.2,relu,0.0,False,adam,0.0001,16,100,4,10,4,3.0700656235887824,2.995556029721669
rnn,2,128,0.2,0.2,relu,0.0,False,adam,0.0001,16,100,4,10,5,7.522597386911344,5.172021750777107
rnn,2,32,0.1,0.2,relu,0.001,False,adam,0.0001,16,100,12,20,1,21.06269074915845,20.111845742543537
rnn,2,32,0.1,0.2,relu,0.001,False,adam,0.0001,16,100,12,20,2,4.615326591055768,3.79870241074264
rnn,2,32,0.1,0.2,relu,0.001,False,adam,0.0001,16,100,12,20,3,8.508020522779999,7.340892605892816
rnn,2,32,0.1,0.2,relu,0.001,False,adam,0.0001,16,100,12,20,4,10.619873012363716,10.60229519004822
rnn,2,32,0.1,0.2,relu,0.001,False,adam,0.0001,16,100,12,20,5,10.97072065694673,9.922983155075707
rnn,1,32,0.2,0.2,tanh,0.0,False,adam,0.001,16,200,12,10,1,3.36939556624687,2.263839523553848
rnn,1,32,0.2,0.2,tanh,0.0,False,adam,0.001,16,200,12,10,2,3.2239070363389364,2.8399007034574946
rnn,1,32,0.2,0.2,tanh,0.0,False,adam,0.001,16,200,12,10,3,10.052827781700694,8.033662935884793
rnn,1,32,0.2,0.2,tanh,0.0,False,adam,0.001,16,200,12,10,4,8.799107133750772,6.778594342557589
rnn,1,32,0.2,0.2,tanh,0.0,False,adam,0.001,16,200,12,10,5,9.87950233751624,7.762616965913772
rnn,1,16,0.3,0.2,relu,0.0,False,sgd,0.0001,16,100,8,5,1,15.095854081279192,15.05765288661076
rnn,1,16,0.3,0.2,relu,0.0,False,sgd,0.0001,16,100,8,5,2,17.66424345105249,15.689890724534251
rnn,1,16,0.3,0.2,relu,0.0,False,sgd,0.0001,16,100,8,5,3,11.684166030516923,9.450041798474238
rnn,1,16,0.3,0.2,relu,0.0,False,sgd,0.0001,16,100,8,5,4,17.6891372036965,16.78792427433087
rnn,1,16,0.3,0.2,relu,0.0,False,sgd,0.0001,16,100,8,5,5,14.66861617258176,13.881765067628711
lstm,1,32,0.2,0.1,tanh,0.001,True,rmsprop,0.001,32,100,8,10,1,0.3657649557998516,0.2951682833891642
lstm,1,32,0.2,0.1,tanh,0.001,True,rmsprop,0.001,32,100,8,10,2,4.658580848997401,3.869768702349296
lstm,1,32,0.2,0.1,tanh,0.001,True,rmsprop,0.001,32,100,8,10,3,0.9853902906648302,0.8005530197097704
lstm,1,32,0.2,0.1,tanh,0.001,True,rmsprop,0.001,32,100,8,10,4,0.4771030670072261,0.3879709474050078
lstm,1,32,0.2,0.1,tanh,0.001,True,rmsprop,0.001,32,100,8,10,5,8.639347898331023,4.386777738836178
gru,1,64,0.0,0.0,relu,0.001,True,rmsprop,0.0005,64,100,4,5,1,1.6380326389509572,1.323449492916038
gru,1,64,0.0,0.0,relu,0.001,True,rmsprop,0.0005,64,100,4,5,2,2.6530329085049345,2.4867639971733086
gru,1,64,0.0,0.0,relu,0.001,True,rmsprop,0.0005,64,100,4,5,3,6.35683325555327,4.637989106088026
gru,1,64,0.0,0.0,relu,0.001,True,rmsprop,0.0005,64,100,4,5,4,1.4482384142457374,1.3640737648963932
gru,1,64,0.0,0.0,relu,0.001,True,rmsprop,0.0005,64,100,4,5,5,8.208019860393676,4.17369273320777
gru,2,16,0.2,0.2,relu,0.0,True,sgd,0.001,64,50,12,5,1,18.6912314191866,18.65413452275594
gru,2,16,0.2,0.2,relu,0.0,True,sgd,0.001,64,50,12,5,2,16.00133047195227,15.981191911697389
gru,2,16,0.2,0.2,relu,0.0,True,sgd,0.001,64,50,12,5,3,18.996237245825903,18.987510792795817
gru,2,16,0.2,0.2,relu,0.0,True,sgd,0.001,64,50,12,5,4,17.25814064812147,17.24694811299642
gru,2,16,0.2,0.2,relu,0.0,True,sgd,0.001,64,50,12,5,5,18.69094532566602,17.453345816548666
rnn,2,16,0.1,0.1,relu,0.001,False,sgd,0.0005,32,100,4,5,1,16.103840033609824,16.0962569216047
rnn,2,16,0.1,0.1,relu,0.001,False,sgd,0.0005,32,100,4,5,2,10.144255306271868,9.411456882613043
rnn,2,16,0.1,0.1,relu,0.001,False,sgd,0.0005,32,100,4,5,3,9.741047515141569,8.543217913671052
rnn,2,16,0.1,0.1,relu,0.001,False,sgd,0.0005,32,100,4,5,4,14.167412318192152,14.158356482260569
rnn,2,16,0.1,0.1,relu,0.001,False,sgd,0.0005,32,100,4,5,5,15.267090156162997,14.843854740122383
rnn,1,32,0.0,0.2,relu,0.001,False,adam,0.001,16,200,8,10,1,4.328332592875995,3.922676280233507
rnn,1,32,0.0,0.2,relu,0.001,False,adam,0.001,16,200,8,10,2,19.40716891364251,17.186632892549955
rnn,1,32,0.0,0.2,relu,0.001,False,adam,0.001,16,200,8,10,3,5.266109451244837,4.292935849145743
rnn,1,32,0.0,0.2,relu,0.001,False,adam,0.001,16,200,8,10,4,1.6273298671448373,1.4935379012144532
rnn,1,32,0.0,0.2,relu,0.001,False,adam,0.001,16,200,8,10,5,7.1876307995393525,4.787637511928265
rnn,2,16,0.3,0.2,relu,0.0,True,adam,0.0005,32,100,12,5,1,8.850476591734905,8.44273750503858
rnn,2,16,0.3,0.2,relu,0.0,True,adam,0.0005,32,100,12,5,2,17.408352919476243,16.908751366933185
rnn,2,16,0.3,0.2,relu,0.0,True,adam,0.0005,32,100,12,5,3,7.011381214567618,6.128360001722971
rnn,2,16,0.3,0.2,relu,0.0,True,adam,0.0005,32,100,12,5,4,10.899486848433174,10.709606597773236
rnn,2,16,0.3,0.2,relu,0.0,True,adam,0.0005,32,100,12,5,5,14.683311801534702,12.706928691482544
lstm,2,128,0.2,0.2,relu,0.001,True,adam,0.0005,16,100,8,10,1,1.4767446967094249,1.442291388658376
lstm,2,128,0.2,0.2,relu,0.001,True,adam,0.0005,16,100,8,10,2,1.615595954297756,1.4771223796110884
lstm,2,128,0.2,0.2,relu,0.001,True,adam,0.0005,16,100,8,10,3,1.1519394105698382,0.9010122820404862
lstm,2,128,0.2,0.2,relu,0.001,True,adam,0.0005,16,100,8,10,4,0.5989070425524514,0.5131653198700687
lstm,2,128,0.2,0.2,relu,0.001,True,adam,0.0005,16,100,8,10,5,8.61902337691783,4.3316909396785945
gru,2,128,0.2,0.1,tanh,0.001,False,sgd,0.001,32,100,8,10,1,7.920936442469504,7.911848004561203
gru,2,128,0.2,0.1,tanh,0.001,False,sgd,0.001,32,100,8,10,2,6.025907315293233,5.967022208639293
gru,2,128,0.2,0.1,tanh,0.001,False,sgd,0.001,32,100,8,10,3,2.734241202043627,2.4956197136805605
gru,2,128,0.2,0.1,tanh,0.001,False,sgd,0.001,32,100,8,10,4,2.8012811032757248,2.7646387547126188
gru,2,128,0.2,0.1,tanh,0.001,False,sgd,0.001,32,100,8,10,5,8.804110816141339,4.839236556720734
lstm,2,16,0.1,0.2,relu,0.0,True,adam,0.001,64,100,4,5,1,1.1136514591744244,0.9372380814517306
lstm,2,16,0.1,0.2,relu,0.0,True,adam,0.001,64,100,4,5,2,6.069799274892113,5.64572909923281
lstm,2,16,0.1,0.2,relu,0.0,True,adam,0.001,64,100,4,5,3,3.3013078271429634,2.799149358427524
lstm,2,16,0.1,0.2,relu,0.0,True,adam,0.001,64,100,4,5,4,1.3224612952703898,1.166375034174962
lstm,2,16,0.1,0.2,relu,0.0,True,adam,0.001,64,100,4,5,5,8.26630875464898,5.647301907934461
gru,1,32,0.0,0.2,tanh,0.001,False,rmsprop,0.0001,32,100,12,20,1,16.66461119932624,16.650465022404987
gru,1,32,0.0,0.2,tanh,0.001,False,rmsprop,0.0001,32,100,12,20,2,8.006299874478833,7.045697349707286
gru,1,32,0.0,0.2,tanh,0.001,False,rmsprop,0.0001,32,100,12,20,3,13.52750595964215,12.883349450810748
gru,1,32,0.0,0.2,tanh,0.001,False,rmsprop,0.0001,32,100,12,20,4,7.760652502574073,7.727775722694397
gru,1,32,0.0,0.2,tanh,0.001,False,rmsprop,0.0001,32,100,12,20,5,9.373953163801206,8.018878900750478
lstm,1,16,0.1,0.2,relu,0.0,False,adam,0.001,64,200,12,20,1,1.5915156436155586,1.3855639840910827
lstm,1,16,0.1,0.2,relu,0.0,False,adam,0.001,64,200,12,20,2,3.366974656229701,2.8477119766275085
lstm,1,16,0.1,0.2,relu,0.0,False,adam,0.001,64,200,12,20,3,3.8816871975575897,3.2512796584934
lstm,1,16,0.1,0.2,relu,0.0,False,adam,0.001,64,200,12,20,4,3.197329105474445,2.89659158205986
lstm,1,16,0.1,0.2,relu,0.0,False,adam,0.001,64,200,12,20,5,9.102817363180712,5.208438114432493
rnn,2,128,0.1,0.2,relu,0.0,False,rmsprop,0.0001,16,200,8,10,1,6.665384398533921,6.462033978388859
rnn,2,128,0.1,0.2,relu,0.0,False,rmsprop,0.0001,16,200,8,10,2,8.327270020267136,7.208075141433569
rnn,2,128,0.1,0.2,relu,0.0,False,rmsprop,0.0001,16,200,8,10,3,9.190427813583716,8.724340834705647
rnn,2,128,0.1,0.2,relu,0.0,False,rmsprop,0.0001,16,200,8,10,4,5.905169376876923,5.799425272516105
rnn,2,128,0.1,0.2,relu,0.0,False,rmsprop,0.0001,16,200,8,10,5,8.245797903258147,6.761039012556808
lstm,2,128,0.0,0.1,relu,0.0,False,adam,0.0005,64,100,4,5,1,1.476220182475691,1.2580372661469232
lstm,2,128,0.0,0.1,relu,0.0,False,adam,0.0005,64,100,4,5,2,5.177358773588696,4.88232507899148
lstm,2,128,0.0,0.1,relu,0.0,False,adam,0.0005,64,100,4,5,3,4.569785932467732,3.742870205565861
lstm,2,128,0.0,0.1,relu,0.0,False,adam,0.0005,64,100,4,5,4,2.756799557715472,2.37977981136867
lstm,2,128,0.0,0.1,relu,0.0,False,adam,0.0005,64,100,4,5,5,8.73371709642875,6.052626335079329
rnn,2,32,0.3,0.1,relu,0.0001,False,rmsprop,0.0001,64,200,4,20,1,9.111134161626946,8.906326380429949
rnn,2,32,0.3,0.1,relu,0.0001,False,rmsprop,0.0001,64,200,4,20,2,7.216136669880975,6.789791946131842
rnn,2,32,0.3,0.1,relu,0.0001,False,rmsprop,0.0001,64,200,4,20,3,3.706042741416367,3.1231221032994143
rnn,2,32,0.3,0.1,relu,0.0001,False,rmsprop,0.0001,64,200,4,20,4,6.923766042372022,6.842905711746215
rnn,2,32,0.3,0.1,relu,0.0001,False,rmsprop,0.0001,64,200,4,20,5,11.82151881646162,9.429719065475464
gru,1,128,0.1,0.1,tanh,0.001,True,rmsprop,0.0005,64,200,12,5,1,2.7214860075458214,2.53792129916946
gru,1,128,0.1,0.1,tanh,0.001,True,rmsprop,0.0005,64,200,12,5,2,2.315945844179559,2.039594803547859
gru,1,128,0.1,0.1,tanh,0.001,True,rmsprop,0.0005,64,200,12,5,3,1.1026645221550608,0.97326016506354
gru,1,128,0.1,0.1,tanh,0.001,True,rmsprop,0.0005,64,200,12,5,4,1.068771844123695,0.9470502866490428
gru,1,128,0.1,0.1,tanh,0.001,True,rmsprop,0.0005,64,200,12,5,5,8.848775124796676,5.654381080214182
gru,2,32,0.2,0.0,relu,0.001,True,sgd,0.0001,32,200,12,20,1,18.93118357588243,18.90109627532959
gru,2,32,0.2,0.0,relu,0.001,True,sgd,0.0001,32,200,12,20,2,20.3850129140913,20.228693046569823
gru,2,32,0.2,0.0,relu,0.001,True,sgd,0.0001,32,200,12,20,3,13.98753615268819,13.776689641062418
gru,2,32,0.2,0.0,relu,0.001,True,sgd,0.0001,32,200,12,20,4,19.78348077632825,19.74999923502604
gru,2,32,0.2,0.0,relu,0.001,True,sgd,0.0001,32,200,12,20,5,21.14264959983179,19.435001732126874
gru,2,32,0.2,0.0,relu,0.001,False,rmsprop,0.0001,16,100,4,10,1,16.25947051703264,16.254899554225375
gru,2,32,0.2,0.0,relu,0.001,False,rmsprop,0.0001,16,100,4,10,2,15.062979039108509,15.039390256391252
gru,2,32,0.2,0.0,relu,0.001,False,rmsprop,0.0001,16,100,4,10,3,7.026593342602489,6.298921803637914
gru,2,32,0.2,0.0,relu,0.001,False,rmsprop,0.0001,16,100,4,10,4,3.135451059875772,3.0222266333239425
gru,2,32,0.2,0.0,relu,0.001,False,rmsprop,0.0001,16,100,4,10,5,8.33072380137947,4.86279515032385
rnn,2,16,0.0,0.1,relu,0.0,True,rmsprop,0.0005,64,50,8,5,1,6.1746835214665134,5.960150434934175
rnn,2,16,0.0,0.1,relu,0.0,True,rmsprop,0.0005,64,50,8,5,2,18.3701317336205,15.715243525637112
rnn,2,16,0.0,0.1,relu,0.0,True,rmsprop,0.0005,64,50,8,5,3,7.773102075033966,6.1548066749719474
rnn,2,16,0.0,0.1,relu,0.0,True,rmsprop,0.0005,64,50,8,5,4,5.8438671870100505,5.497611014417502
rnn,2,16,0.0,0.1,relu,0.0,True,rmsprop,0.0005,64,50,8,5,5,10.392915545008252,8.080869008372378
gru,1,128,0.3,0.0,tanh,0.001,False,adam,0.0005,64,100,12,20,1,1.2769044854381035,1.09172708012859
gru,1,128,0.3,0.0,tanh,0.001,False,adam,0.0005,64,100,12,20,2,3.737846465282808,3.444401201019684
gru,1,128,0.3,0.0,tanh,0.001,False,adam,0.0005,64,100,12,20,3,2.405042505176202,1.945976169885199
gru,1,128,0.3,0.0,tanh,0.001,False,adam,0.0005,64,100,12,20,4,0.640132360412239,0.5385980989190438
gru,1,128,0.3,0.0,tanh,0.001,False,adam,0.0005,64,100,12,20,5,9.322366311434626,6.5093875067869815
lstm,1,64,0.3,0.2,relu,0.0,True,sgd,0.0005,32,100,12,5,1,18.862949676180108,18.83625182596842
lstm,1,64,0.3,0.2,relu,0.0,True,sgd,0.0005,32,100,12,5,2,19.25193469550993,19.227964757283527
lstm,1,64,0.3,0.2,relu,0.0,True,sgd,0.0005,32,100,12,5,3,13.266239327694928,13.24151169497172
lstm,1,64,0.3,0.2,relu,0.0,True,sgd,0.0005,32,100,12,5,4,15.0580812390733,15.03044330075582
lstm,1,64,0.3,0.2,relu,0.0,True,sgd,0.0005,32,100,12,5,5,16.755839923947306,15.589985808944704
rnn,1,16,0.3,0.1,tanh,0.001,False,sgd,0.0001,64,200,4,20,1,16.844723303567154,16.790101580592562
rnn,1,16,0.3,0.1,tanh,0.001,False,sgd,0.0001,64,200,4,20,2,22.42772862108898,20.58742015598842
rnn,1,16,0.3,0.1,tanh,0.001,False,sgd,0.0001,64,200,4,20,3,41.70201291371856,31.059853480972567
rnn,1,16,0.3,0.1,tanh,0.001,False,sgd,0.0001,64,200,4,20,4,21.76334255610633,21.60771235700335
rnn,1,16,0.3,0.1,tanh,0.001,False,sgd,0.0001,64,200,4,20,5,24.35193980314312,20.43697011173793
gru,1,64,0.1,0.1,tanh,0.0001,True,sgd,0.001,32,200,12,10,1,4.821264027201591,4.726019651571909
gru,1,64,0.1,0.1,tanh,0.0001,True,sgd,0.001,32,200,12,10,2,7.082298899458378,6.780303635597229
gru,1,64,0.1,0.1,tanh,0.0001,True,sgd,0.001,32,200,12,10,3,2.4052150209446066,2.182334148726861
gru,1,64,0.1,0.1,tanh,0.0001,True,sgd,0.001,32,200,12,10,4,1.38192511129061,1.2151504313786818
gru,1,64,0.1,0.1,tanh,0.0001,True,sgd,0.001,32,200,12,10,5,9.16143656361664,6.215291146969794
rnn,2,64,0.2,0.1,relu,0.0,True,rmsprop,0.0005,64,200,12,20,1,3.24809258274073,2.787739096514383
rnn,2,64,0.2,0.1,relu,0.0,True,rmsprop,0.0005,64,200,12,20,2,3.0978060048232714,2.413503404963016
rnn,2,64,0.2,0.1,relu,0.0,True,rmsprop,0.0005,64,200,12,20,3,2.733043748315052,2.427128012697896
rnn,2,64,0.2,0.1,relu,0.0,True,rmsprop,0.0005,64,200,12,20,4,1.7347480847417298,1.5727145209948217
rnn,2,64,0.2,0.1,relu,0.0,True,rmsprop,0.0005,64,200,12,20,5,8.679101936572282,5.513017449522017
gru,1,32,0.3,0.1,relu,0.0,True,sgd,0.001,64,100,4,5,1,15.770893716604506,15.767294731794085
gru,1,32,0.3,0.1,relu,0.0,True,sgd,0.001,64,100,4,5,2,14.354645178882455,14.287684405517576
gru,1,32,0.3,0.1,relu,0.0,True,sgd,0.001,64,100,4,5,3,12.281126007345003,12.200107486942835
gru,1,32,0.3,0.1,relu,0.0,True,sgd,0.001,64,100,4,5,4,15.738332829302228,15.72976563960484
gru,1,32,0.3,0.1,relu,0.0,True,sgd,0.001,64,100,4,5,5,14.08089699322998,12.474439605930874
rnn,2,64,0.1,0.0,tanh,0.0,False,rmsprop,0.001,64,200,12,5,1,2.147671896583534,1.6567175747692595
rnn,2,64,0.1,0.0,tanh,0.0,False,rmsprop,0.001,64,200,12,5,2,14.722051617607129,11.330639609559377
rnn,2,64,0.1,0.0,tanh,0.0,False,rmsprop,0.001,64,200,12,5,3,19.190339378405778,15.668577576931318
rnn,2,64,0.1,0.0,tanh,0.0,False,rmsprop,0.001,64,200,12,5,4,14.286413987425624,12.58194052960078
rnn,2,64,0.1,0.0,tanh,0.0,False,rmsprop,0.001,64,200,12,5,5,8.038775224956439,4.773394469952582
gru,2,128,0.2,0.0,relu,0.0001,True,rmsprop,0.0001,16,100,8,5,1,3.286051803731716,2.873125661391477
gru,2,128,0.2,0.0,relu,0.0001,True,rmsprop,0.0001,16,100,8,5,2,4.123467812981524,3.769909025140909
gru,2,128,0.2,0.0,relu,0.0001,True,rmsprop,0.0001,16,100,8,5,3,0.9013638942987188,0.7642601437917124
gru,2,128,0.2,0.0,relu,0.0001,True,rmsprop,0.0001,16,100,8,5,4,1.6911454975773348,1.6003146934839394
gru,2,128,0.2,0.0,relu,0.0001,True,rmsprop,0.0001,16,100,8,5,5,8.450446932294085,4.511285297877971
gru,1,128,0.2,0.0,tanh,0.001,False,sgd,0.001,64,50,8,10,1,15.937860022066626,15.932851177509011
gru,1,128,0.2,0.0,tanh,0.001,False,sgd,0.001,64,50,8,10,2,14.433428353759137,14.407149984858584
gru,1,128,0.2,0.0,tanh,0.001,False,sgd,0.001,64,50,8,10,3,16.948854022897116,16.7794496778048
gru,1,128,0.2,0.0,tanh,0.001,False,sgd,0.001,64,50,8,10,4,15.34099131280256,15.337966791240984
gru,1,128,0.2,0.0,tanh,0.001,False,sgd,0.001,64,50,8,10,5,12.708669630525169,11.208508226365309
gru,1,64,0.3,0.1,relu,0.0,False,adam,0.0001,64,200,12,10,1,6.783847814306526,6.718676498413086
gru,1,64,0.3,0.1,relu,0.0,False,adam,0.0001,64,200,12,10,2,2.962843410442967,2.3659309720974417
gru,1,64,0.3,0.1,relu,0.0,False,adam,0.0001,64,200,12,10,3,8.932435907688857,8.798922451718648
gru,1,64,0.3,0.1,relu,0.0,False,adam,0.0001,64,200,12,10,4,5.353267377211074,5.291136493237814
gru,1,64,0.3,0.1,relu,0.0,False,adam,0.0001,64,200,12,10,5,8.972168826094071,6.40754667482674
lstm,1,32,0.0,0.1,relu,0.0001,False,sgd,0.0001,16,200,4,20,1,23.335527281872405,23.33042224949428
lstm,1,32,0.0,0.1,relu,0.0001,False,sgd,0.0001,16,200,4,20,2,18.57539409238812,18.534823655046733
lstm,1,32,0.0,0.1,relu,0.0001,False,sgd,0.0001,16,200,4,20,3,19.668476930357183,19.623143176705497
lstm,1,32,0.0,0.1,relu,0.0001,False,sgd,0.0001,16,200,4,20,4,18.002982466605644,17.997960655648367
